     n         h                l                k               nl               nk
  2886  -0.62095585E+01   0.65448353E-03  -0.92935282E-03   0.18888395E+01  -0.26821122E+01
  2887  -0.62095603E+01   0.65425716E-03  -0.92903146E-03   0.18888404E+01  -0.26821138E+01
  2888  -0.62095621E+01   0.65403094E-03  -0.92871033E-03   0.18888414E+01  -0.26821154E+01
  2889  -0.62095639E+01   0.65380488E-03  -0.92838942E-03   0.18888423E+01  -0.26821170E+01
  2890  -0.62095657E+01   0.65357897E-03  -0.92806873E-03   0.18888432E+01  -0.26821186E+01
  2891  -0.62095675E+01   0.65335322E-03  -0.92774826E-03   0.18888442E+01  -0.26821202E+01
  2892  -0.62095693E+01   0.65312762E-03  -0.92742801E-03   0.18888451E+01  -0.26821218E+01
  2893  -0.62095710E+01   0.65290218E-03  -0.92710798E-03   0.18888460E+01  -0.26821234E+01
  2894  -0.62095728E+01   0.65267689E-03  -0.92678817E-03   0.18888469E+01  -0.26821250E+01
  2895  -0.62095746E+01   0.65245176E-03  -0.92646858E-03   0.18888478E+01  -0.26821265E+01
  2896  -0.62095764E+01   0.65222678E-03  -0.92614922E-03   0.18888488E+01  -0.26821281E+01
  2897  -0.62095781E+01   0.65200195E-03  -0.92583007E-03   0.18888496E+01  -0.26821297E+01
  2898  -0.62095799E+01   0.65177728E-03  -0.92551114E-03   0.18888506E+01  -0.26821313E+01
  2899  -0.62095816E+01   0.65155277E-03  -0.92519242E-03   0.18888515E+01  -0.26821328E+01
  2900  -0.62095834E+01   0.65132840E-03  -0.92487393E-03   0.18888524E+01  -0.26821344E+01
  2901  -0.62095851E+01   0.65110419E-03  -0.92455566E-03   0.18888533E+01  -0.26821360E+01
  2902  -0.62095869E+01   0.65088014E-03  -0.92423760E-03   0.18888542E+01  -0.26821375E+01
  2903  -0.62095886E+01   0.65065623E-03  -0.92391976E-03   0.18888550E+01  -0.26821391E+01
  2904  -0.62095903E+01   0.65043248E-03  -0.92360214E-03   0.18888559E+01  -0.26821406E+01
  2905  -0.62095920E+01   0.65020888E-03  -0.92328474E-03   0.18888568E+01  -0.26821422E+01
  2906  -0.62095938E+01   0.64998544E-03  -0.92296755E-03   0.18888577E+01  -0.26821437E+01
  2907  -0.62095955E+01   0.64976215E-03  -0.92265059E-03   0.18888586E+01  -0.26821453E+01
  2908  -0.62095972E+01   0.64953901E-03  -0.92233384E-03   0.18888594E+01  -0.26821468E+01
  2909  -0.62095989E+01   0.64931602E-03  -0.92201730E-03   0.18888603E+01  -0.26821483E+01
  2910  -0.62096006E+01   0.64909318E-03  -0.92170098E-03   0.18888612E+01  -0.26821499E+01
  2911  -0.62096023E+01   0.64887050E-03  -0.92138488E-03   0.18888620E+01  -0.26821514E+01
  2912  -0.62096040E+01   0.64864797E-03  -0.92106900E-03   0.18888629E+01  -0.26821529E+01
  2913  -0.62096057E+01   0.64842559E-03  -0.92075333E-03   0.18888637E+01  -0.26821545E+01
  2914  -0.62096074E+01   0.64820336E-03  -0.92043787E-03   0.18888646E+01  -0.26821560E+01
  2915  -0.62096090E+01   0.64798128E-03  -0.92012264E-03   0.18888654E+01  -0.26821575E+01
  2916  -0.62096107E+01   0.64775936E-03  -0.91980761E-03   0.18888663E+01  -0.26821590E+01
  2917  -0.62096124E+01   0.64753758E-03  -0.91949280E-03   0.18888671E+01  -0.26821605E+01
  2918  -0.62096141E+01   0.64731596E-03  -0.91917821E-03   0.18888680E+01  -0.26821620E+01
  2919  -0.62096157E+01   0.64709448E-03  -0.91886383E-03   0.18888688E+01  -0.26821635E+01
  2920  -0.62096174E+01   0.64687316E-03  -0.91854967E-03   0.18888696E+01  -0.26821650E+01
  2921  -0.62096190E+01   0.64665199E-03  -0.91823572E-03   0.18888705E+01  -0.26821665E+01
  2922  -0.62096207E+01   0.64643097E-03  -0.91792198E-03   0.18888713E+01  -0.26821680E+01
  2923  -0.62096223E+01   0.64621009E-03  -0.91760846E-03   0.18888721E+01  -0.26821695E+01
  2924  -0.62096240E+01   0.64598937E-03  -0.91729515E-03   0.18888729E+01  -0.26821710E+01
  2925  -0.62096256E+01   0.64576880E-03  -0.91698205E-03   0.18888737E+01  -0.26821725E+01
  2926  -0.62096272E+01   0.64554838E-03  -0.91666917E-03   0.18888746E+01  -0.26821740E+01
  2927  -0.62096289E+01   0.64532810E-03  -0.91635650E-03   0.18888753E+01  -0.26821755E+01
  2928  -0.62096305E+01   0.64510798E-03  -0.91604404E-03   0.18888762E+01  -0.26821769E+01
  2929  -0.62096321E+01   0.64488801E-03  -0.91573179E-03   0.18888770E+01  -0.26821784E+01
  2930  -0.62096337E+01   0.64466818E-03  -0.91541976E-03   0.18888778E+01  -0.26821799E+01
  2931  -0.62096354E+01   0.64444850E-03  -0.91510794E-03   0.18888786E+01  -0.26821814E+01
  2932  -0.62096370E+01   0.64422898E-03  -0.91479633E-03   0.18888794E+01  -0.26821828E+01
  2933  -0.62096386E+01   0.64400960E-03  -0.91448493E-03   0.18888802E+01  -0.26821843E+01
  2934  -0.62096402E+01   0.64379037E-03  -0.91417375E-03   0.18888809E+01  -0.26821858E+01
  2935  -0.62096418E+01   0.64357129E-03  -0.91386277E-03   0.18888817E+01  -0.26821872E+01
  2936  -0.62096434E+01   0.64335235E-03  -0.91355201E-03   0.18888825E+01  -0.26821887E+01
  2937  -0.62096449E+01   0.64313357E-03  -0.91324145E-03   0.18888833E+01  -0.26821901E+01
  2938  -0.62096465E+01   0.64291493E-03  -0.91293111E-03   0.18888841E+01  -0.26821916E+01
  2939  -0.62096481E+01   0.64269644E-03  -0.91262098E-03   0.18888848E+01  -0.26821931E+01
  2940  -0.62096497E+01   0.64247810E-03  -0.91231105E-03   0.18888856E+01  -0.26821945E+01
  2941  -0.62096513E+01   0.64225990E-03  -0.91200134E-03   0.18888864E+01  -0.26821959E+01
  2942  -0.62096528E+01   0.64204185E-03  -0.91169184E-03   0.18888871E+01  -0.26821974E+01
  2943  -0.62096544E+01   0.64182395E-03  -0.91138254E-03   0.18888879E+01  -0.26821988E+01
  2944  -0.62096559E+01   0.64160620E-03  -0.91107346E-03   0.18888887E+01  -0.26822003E+01
  2945  -0.62096575E+01   0.64138859E-03  -0.91076458E-03   0.18888894E+01  -0.26822017E+01
  2946  -0.62096591E+01   0.64117113E-03  -0.91045591E-03   0.18888901E+01  -0.26822031E+01
  2947  -0.62096606E+01   0.64095382E-03  -0.91014745E-03   0.18888909E+01  -0.26822045E+01
  2948  -0.62096622E+01   0.64073665E-03  -0.90983920E-03   0.18888916E+01  -0.26822060E+01
  2949  -0.62096637E+01   0.64051963E-03  -0.90953116E-03   0.18888924E+01  -0.26822074E+01
  2950  -0.62096652E+01   0.64030276E-03  -0.90922333E-03   0.18888931E+01  -0.26822088E+01
  2951  -0.62096668E+01   0.64008603E-03  -0.90891570E-03   0.18888939E+01  -0.26822102E+01
  2952  -0.62096683E+01   0.63986945E-03  -0.90860828E-03   0.18888946E+01  -0.26822116E+01
  2953  -0.62096698E+01   0.63965301E-03  -0.90830107E-03   0.18888953E+01  -0.26822131E+01
  2954  -0.62096713E+01   0.63943672E-03  -0.90799407E-03   0.18888961E+01  -0.26822145E+01
  2955  -0.62096729E+01   0.63922058E-03  -0.90768727E-03   0.18888968E+01  -0.26822159E+01
  2956  -0.62096744E+01   0.63900458E-03  -0.90738068E-03   0.18888975E+01  -0.26822173E+01
  2957  -0.62096759E+01   0.63878872E-03  -0.90707429E-03   0.18888982E+01  -0.26822187E+01
  2958  -0.62096774E+01   0.63857301E-03  -0.90676812E-03   0.18888990E+01  -0.26822201E+01
  2959  -0.62096789E+01   0.63835745E-03  -0.90646214E-03   0.18888997E+01  -0.26822215E+01
  2960  -0.62096804E+01   0.63814202E-03  -0.90615638E-03   0.18889004E+01  -0.26822229E+01
  2961  -0.62096819E+01   0.63792675E-03  -0.90585082E-03   0.18889011E+01  -0.26822243E+01
  2962  -0.62096834E+01   0.63771162E-03  -0.90554546E-03   0.18889018E+01  -0.26822257E+01
  2963  -0.62096849E+01   0.63749663E-03  -0.90524031E-03   0.18889025E+01  -0.26822270E+01
  2964  -0.62096864E+01   0.63728179E-03  -0.90493537E-03   0.18889032E+01  -0.26822284E+01
  2965  -0.62096878E+01   0.63706709E-03  -0.90463063E-03   0.18889039E+01  -0.26822298E+01
  2966  -0.62096893E+01   0.63685253E-03  -0.90432609E-03   0.18889046E+01  -0.26822312E+01
  2967  -0.62096908E+01   0.63663812E-03  -0.90402176E-03   0.18889053E+01  -0.26822326E+01
  2968  -0.62096923E+01   0.63642385E-03  -0.90371764E-03   0.18889060E+01  -0.26822340E+01
  2969  -0.62096937E+01   0.63620973E-03  -0.90341371E-03   0.18889067E+01  -0.26822353E+01
  2970  -0.62096952E+01   0.63599575E-03  -0.90311000E-03   0.18889074E+01  -0.26822367E+01
  2971  -0.62096966E+01   0.63578191E-03  -0.90280648E-03   0.18889081E+01  -0.26822381E+01
  2972  -0.62096981E+01   0.63556821E-03  -0.90250317E-03   0.18889087E+01  -0.26822394E+01
  2973  -0.62096996E+01   0.63535466E-03  -0.90220006E-03   0.18889094E+01  -0.26822408E+01
  2974  -0.62097010E+01   0.63514125E-03  -0.90189716E-03   0.18889101E+01  -0.26822422E+01
  2975  -0.62097025E+01   0.63492799E-03  -0.90159445E-03   0.18889108E+01  -0.26822435E+01
  2976  -0.62097039E+01   0.63471486E-03  -0.90129195E-03   0.18889114E+01  -0.26822448E+01
  2977  -0.62097053E+01   0.63450188E-03  -0.90098966E-03   0.18889121E+01  -0.26822462E+01
  2978  -0.62097068E+01   0.63428904E-03  -0.90068756E-03   0.18889128E+01  -0.26822476E+01
  2979  -0.62097082E+01   0.63407634E-03  -0.90038567E-03   0.18889134E+01  -0.26822489E+01
  2980  -0.62097096E+01   0.63386379E-03  -0.90008398E-03   0.18889141E+01  -0.26822503E+01
  2981  -0.62097111E+01   0.63365137E-03  -0.89978249E-03   0.18889147E+01  -0.26822516E+01
  2982  -0.62097125E+01   0.63343910E-03  -0.89948120E-03   0.18889154E+01  -0.26822529E+01
  2983  -0.62097139E+01   0.63322697E-03  -0.89918011E-03   0.18889161E+01  -0.26822543E+01
  2984  -0.62097153E+01   0.63301498E-03  -0.89887922E-03   0.18889167E+01  -0.26822556E+01
  2985  -0.62097167E+01   0.63280313E-03  -0.89857854E-03   0.18889173E+01  -0.26822569E+01
  2986  -0.62097181E+01   0.63259142E-03  -0.89827805E-03   0.18889180E+01  -0.26822583E+01
  2987  -0.62097195E+01   0.63237986E-03  -0.89797777E-03   0.18889186E+01  -0.26822596E+01
  2988  -0.62097209E+01   0.63216843E-03  -0.89767769E-03   0.18889193E+01  -0.26822609E+01
  2989  -0.62097223E+01   0.63195715E-03  -0.89737780E-03   0.18889199E+01  -0.26822622E+01
  2990  -0.62097237E+01   0.63174600E-03  -0.89707812E-03   0.18889205E+01  -0.26822636E+01
  2991  -0.62097251E+01   0.63153500E-03  -0.89677863E-03   0.18889212E+01  -0.26822649E+01
  2992  -0.62097265E+01   0.63132413E-03  -0.89647935E-03   0.18889218E+01  -0.26822662E+01
  2993  -0.62097279E+01   0.63111341E-03  -0.89618026E-03   0.18889224E+01  -0.26822675E+01
  2994  -0.62097293E+01   0.63090283E-03  -0.89588137E-03   0.18889231E+01  -0.26822688E+01
  2995  -0.62097306E+01   0.63069238E-03  -0.89558269E-03   0.18889237E+01  -0.26822702E+01
  2996  -0.62097320E+01   0.63048208E-03  -0.89528420E-03   0.18889243E+01  -0.26822715E+01
  2997  -0.62097334E+01   0.63027191E-03  -0.89498591E-03   0.18889249E+01  -0.26822728E+01
  2998  -0.62097348E+01   0.63006189E-03  -0.89468781E-03   0.18889255E+01  -0.26822741E+01
  2999  -0.62097361E+01   0.62985200E-03  -0.89438992E-03   0.18889261E+01  -0.26822754E+01
  3000  -0.62097375E+01   0.62964225E-03  -0.89409222E-03   0.18889267E+01  -0.26822767E+01
  3001  -0.62097388E+01   0.62943264E-03  -0.89379472E-03   0.18889274E+01  -0.26822780E+01
  3002  -0.62097402E+01   0.62922318E-03  -0.89349742E-03   0.18889280E+01  -0.26822793E+01
  3003  -0.62097416E+01   0.62901385E-03  -0.89320032E-03   0.18889286E+01  -0.26822806E+01
  3004  -0.62097429E+01   0.62880465E-03  -0.89290341E-03   0.18889292E+01  -0.26822818E+01
  3005  -0.62097442E+01   0.62859560E-03  -0.89260670E-03   0.18889298E+01  -0.26822831E+01
  3006  -0.62097456E+01   0.62838669E-03  -0.89231018E-03   0.18889304E+01  -0.26822844E+01
  3007  -0.62097469E+01   0.62817791E-03  -0.89201387E-03   0.18889310E+01  -0.26822857E+01
  3008  -0.62097483E+01   0.62796927E-03  -0.89171774E-03   0.18889316E+01  -0.26822870E+01
  3009  -0.62097496E+01   0.62776077E-03  -0.89142182E-03   0.18889322E+01  -0.26822883E+01
  3010  -0.62097509E+01   0.62755241E-03  -0.89112609E-03   0.18889328E+01  -0.26822895E+01
  3011  -0.62097523E+01   0.62734418E-03  -0.89083056E-03   0.18889333E+01  -0.26822908E+01
  3012  -0.62097536E+01   0.62713609E-03  -0.89053522E-03   0.18889339E+01  -0.26822921E+01
  3013  -0.62097549E+01   0.62692814E-03  -0.89024008E-03   0.18889345E+01  -0.26822934E+01
  3014  -0.62097562E+01   0.62672033E-03  -0.88994513E-03   0.18889351E+01  -0.26822946E+01
  3015  -0.62097575E+01   0.62651265E-03  -0.88965038E-03   0.18889356E+01  -0.26822959E+01
  3016  -0.62097588E+01   0.62630511E-03  -0.88935582E-03   0.18889362E+01  -0.26822972E+01
  3017  -0.62097602E+01   0.62609771E-03  -0.88906146E-03   0.18889368E+01  -0.26822984E+01
  3018  -0.62097615E+01   0.62589044E-03  -0.88876729E-03   0.18889373E+01  -0.26822997E+01
  3019  -0.62097628E+01   0.62568332E-03  -0.88847331E-03   0.18889379E+01  -0.26823009E+01
  3020  -0.62097641E+01   0.62547632E-03  -0.88817953E-03   0.18889385E+01  -0.26823022E+01
  3021  -0.62097654E+01   0.62526947E-03  -0.88788595E-03   0.18889391E+01  -0.26823035E+01
  3022  -0.62097667E+01   0.62506275E-03  -0.88759255E-03   0.18889396E+01  -0.26823047E+01
  3023  -0.62097679E+01   0.62485616E-03  -0.88729935E-03   0.18889402E+01  -0.26823059E+01
  3024  -0.62097692E+01   0.62464971E-03  -0.88700635E-03   0.18889407E+01  -0.26823072E+01
  3025  -0.62097705E+01   0.62444340E-03  -0.88671353E-03   0.18889413E+01  -0.26823084E+01
  3026  -0.62097718E+01   0.62423723E-03  -0.88642091E-03   0.18889419E+01  -0.26823097E+01
  3027  -0.62097731E+01   0.62403118E-03  -0.88612848E-03   0.18889424E+01  -0.26823109E+01
  3028  -0.62097744E+01   0.62382528E-03  -0.88583625E-03   0.18889429E+01  -0.26823122E+01
  3029  -0.62097756E+01   0.62361951E-03  -0.88554420E-03   0.18889435E+01  -0.26823134E+01
  3030  -0.62097769E+01   0.62341387E-03  -0.88525235E-03   0.18889440E+01  -0.26823146E+01
  3031  -0.62097782E+01   0.62320837E-03  -0.88496069E-03   0.18889446E+01  -0.26823159E+01
  3032  -0.62097794E+01   0.62300301E-03  -0.88466923E-03   0.18889451E+01  -0.26823171E+01
  3033  -0.62097807E+01   0.62279778E-03  -0.88437795E-03   0.18889457E+01  -0.26823183E+01
  3034  -0.62097820E+01   0.62259268E-03  -0.88408687E-03   0.18889462E+01  -0.26823196E+01
  3035  -0.62097832E+01   0.62238772E-03  -0.88379597E-03   0.18889467E+01  -0.26823208E+01
  3036  -0.62097845E+01   0.62218289E-03  -0.88350527E-03   0.18889473E+01  -0.26823220E+01
  3037  -0.62097857E+01   0.62197820E-03  -0.88321476E-03   0.18889478E+01  -0.26823232E+01
  3038  -0.62097870E+01   0.62177364E-03  -0.88292444E-03   0.18889483E+01  -0.26823244E+01
  3039  -0.62097882E+01   0.62156921E-03  -0.88263431E-03   0.18889488E+01  -0.26823257E+01
  3040  -0.62097894E+01   0.62136492E-03  -0.88234437E-03   0.18889494E+01  -0.26823269E+01
  3041  -0.62097907E+01   0.62116076E-03  -0.88205462E-03   0.18889499E+01  -0.26823281E+01
  3042  -0.62097919E+01   0.62095674E-03  -0.88176505E-03   0.18889504E+01  -0.26823293E+01
  3043  -0.62097932E+01   0.62075285E-03  -0.88147568E-03   0.18889509E+01  -0.26823305E+01
  3044  -0.62097944E+01   0.62054909E-03  -0.88118650E-03   0.18889514E+01  -0.26823317E+01
  3045  -0.62097956E+01   0.62034547E-03  -0.88089751E-03   0.18889520E+01  -0.26823329E+01
  3046  -0.62097968E+01   0.62014198E-03  -0.88060871E-03   0.18889525E+01  -0.26823341E+01
  3047  -0.62097981E+01   0.61993862E-03  -0.88032009E-03   0.18889530E+01  -0.26823353E+01
  3048  -0.62097993E+01   0.61973539E-03  -0.88003167E-03   0.18889535E+01  -0.26823365E+01
  3049  -0.62098005E+01   0.61953230E-03  -0.87974343E-03   0.18889540E+01  -0.26823377E+01
  3050  -0.62098017E+01   0.61932934E-03  -0.87945538E-03   0.18889545E+01  -0.26823389E+01
  3051  -0.62098029E+01   0.61912651E-03  -0.87916752E-03   0.18889550E+01  -0.26823401E+01
  3052  -0.62098041E+01   0.61892382E-03  -0.87887985E-03   0.18889555E+01  -0.26823413E+01
  3053  -0.62098053E+01   0.61872126E-03  -0.87859237E-03   0.18889560E+01  -0.26823425E+01
  3054  -0.62098066E+01   0.61851882E-03  -0.87830507E-03   0.18889565E+01  -0.26823437E+01
  3055  -0.62098078E+01   0.61831652E-03  -0.87801796E-03   0.18889570E+01  -0.26823449E+01
  3056  -0.62098090E+01   0.61811436E-03  -0.87773104E-03   0.18889575E+01  -0.26823461E+01
  3057  -0.62098101E+01   0.61791232E-03  -0.87744430E-03   0.18889580E+01  -0.26823472E+01
  3058  -0.62098113E+01   0.61771042E-03  -0.87715775E-03   0.18889585E+01  -0.26823484E+01
  3059  -0.62098125E+01   0.61750864E-03  -0.87687139E-03   0.18889589E+01  -0.26823496E+01
  3060  -0.62098137E+01   0.61730700E-03  -0.87658522E-03   0.18889594E+01  -0.26823508E+01
  3061  -0.62098149E+01   0.61710549E-03  -0.87629923E-03   0.18889599E+01  -0.26823519E+01
  3062  -0.62098161E+01   0.61690411E-03  -0.87601343E-03   0.18889604E+01  -0.26823531E+01
  3063  -0.62098173E+01   0.61670286E-03  -0.87572781E-03   0.18889609E+01  -0.26823543E+01
  3064  -0.62098185E+01   0.61650175E-03  -0.87544238E-03   0.18889614E+01  -0.26823555E+01
  3065  -0.62098196E+01   0.61630076E-03  -0.87515714E-03   0.18889618E+01  -0.26823566E+01
  3066  -0.62098208E+01   0.61609990E-03  -0.87487208E-03   0.18889623E+01  -0.26823578E+01
  3067  -0.62098220E+01   0.61589918E-03  -0.87458720E-03   0.18889628E+01  -0.26823589E+01
  3068  -0.62098231E+01   0.61569858E-03  -0.87430252E-03   0.18889632E+01  -0.26823601E+01
  3069  -0.62098243E+01   0.61549811E-03  -0.87401801E-03   0.18889637E+01  -0.26823613E+01
  3070  -0.62098255E+01   0.61529778E-03  -0.87373369E-03   0.18889642E+01  -0.26823624E+01
  3071  -0.62098266E+01   0.61509757E-03  -0.87344956E-03   0.18889646E+01  -0.26823636E+01
  3072  -0.62098278E+01   0.61489750E-03  -0.87316561E-03   0.18889651E+01  -0.26823648E+01
  3073  -0.62098289E+01   0.61469755E-03  -0.87288184E-03   0.18889656E+01  -0.26823659E+01
  3074  -0.62098301E+01   0.61449773E-03  -0.87259826E-03   0.18889660E+01  -0.26823671E+01
  3075  -0.62098312E+01   0.61429804E-03  -0.87231486E-03   0.18889665E+01  -0.26823682E+01
  3076  -0.62098324E+01   0.61409849E-03  -0.87203165E-03   0.18889670E+01  -0.26823694E+01
  3077  -0.62098335E+01   0.61389906E-03  -0.87174862E-03   0.18889674E+01  -0.26823705E+01
  3078  -0.62098347E+01   0.61369976E-03  -0.87146577E-03   0.18889679E+01  -0.26823716E+01
  3079  -0.62098358E+01   0.61350058E-03  -0.87118311E-03   0.18889683E+01  -0.26823728E+01
  3080  -0.62098370E+01   0.61330154E-03  -0.87090063E-03   0.18889687E+01  -0.26823739E+01
  3081  -0.62098381E+01   0.61310263E-03  -0.87061833E-03   0.18889692E+01  -0.26823751E+01
  3082  -0.62098392E+01   0.61290384E-03  -0.87033621E-03   0.18889696E+01  -0.26823762E+01
  3083  -0.62098404E+01   0.61270519E-03  -0.87005428E-03   0.18889701E+01  -0.26823773E+01
  3084  -0.62098415E+01   0.61250666E-03  -0.86977253E-03   0.18889705E+01  -0.26823785E+01
  3085  -0.62098426E+01   0.61230826E-03  -0.86949096E-03   0.18889710E+01  -0.26823796E+01
  3086  -0.62098437E+01   0.61210998E-03  -0.86920957E-03   0.18889714E+01  -0.26823807E+01
  3087  -0.62098449E+01   0.61191184E-03  -0.86892837E-03   0.18889719E+01  -0.26823819E+01
  3088  -0.62098460E+01   0.61171382E-03  -0.86864734E-03   0.18889723E+01  -0.26823830E+01
  3089  -0.62098471E+01   0.61151593E-03  -0.86836650E-03   0.18889727E+01  -0.26823841E+01
  3090  -0.62098482E+01   0.61131817E-03  -0.86808584E-03   0.18889731E+01  -0.26823852E+01
  3091  -0.62098493E+01   0.61112054E-03  -0.86780536E-03   0.18889736E+01  -0.26823864E+01
  3092  -0.62098504E+01   0.61092303E-03  -0.86752506E-03   0.18889740E+01  -0.26823875E+01
  3093  -0.62098515E+01   0.61072565E-03  -0.86724494E-03   0.18889744E+01  -0.26823886E+01
  3094  -0.62098527E+01   0.61052840E-03  -0.86696500E-03   0.18889749E+01  -0.26823897E+01
  3095  -0.62098538E+01   0.61033127E-03  -0.86668525E-03   0.18889753E+01  -0.26823908E+01
  3096  -0.62098549E+01   0.61013427E-03  -0.86640567E-03   0.18889757E+01  -0.26823920E+01
  3097  -0.62098560E+01   0.60993740E-03  -0.86612627E-03   0.18889761E+01  -0.26823931E+01
  3098  -0.62098570E+01   0.60974066E-03  -0.86584705E-03   0.18889766E+01  -0.26823942E+01
  3099  -0.62098581E+01   0.60954404E-03  -0.86556802E-03   0.18889770E+01  -0.26823953E+01
  3100  -0.62098592E+01   0.60934754E-03  -0.86528916E-03   0.18889774E+01  -0.26823964E+01
  3101  -0.62098603E+01   0.60915118E-03  -0.86501048E-03   0.18889778E+01  -0.26823975E+01
