     n         h                l                k               nl               nk
  2755  -0.11007876E+02   0.42149126E-03  -0.11294736E-02   0.11612084E+01  -0.31116998E+01
  2756  -0.11010036E+02   0.42116755E-03  -0.11292221E-02   0.11607378E+01  -0.31121361E+01
  2757  -0.11012195E+02   0.42084398E-03  -0.11289708E-02   0.11602669E+01  -0.31125725E+01
  2758  -0.11014355E+02   0.42052057E-03  -0.11287198E-02   0.11597957E+01  -0.31130092E+01
  2759  -0.11016515E+02   0.42019732E-03  -0.11284689E-02   0.11593244E+01  -0.31134457E+01
  2760  -0.11018674E+02   0.41987421E-03  -0.11282183E-02   0.11588528E+01  -0.31138825E+01
  2761  -0.11020833E+02   0.41955126E-03  -0.11279679E-02   0.11583810E+01  -0.31143194E+01
  2762  -0.11022993E+02   0.41922847E-03  -0.11277177E-02   0.11579090E+01  -0.31147563E+01
  2763  -0.11025152E+02   0.41890582E-03  -0.11274677E-02   0.11574368E+01  -0.31151933E+01
  2764  -0.11027311E+02   0.41858333E-03  -0.11272180E-02   0.11569643E+01  -0.31156306E+01
  2765  -0.11029470E+02   0.41826100E-03  -0.11269684E-02   0.11564917E+01  -0.31160676E+01
  2766  -0.11031629E+02   0.41793881E-03  -0.11267191E-02   0.11560187E+01  -0.31165050E+01
  2767  -0.11033788E+02   0.41761678E-03  -0.11264700E-02   0.11555456E+01  -0.31169425E+01
  2768  -0.11035947E+02   0.41729490E-03  -0.11262211E-02   0.11550723E+01  -0.31173800E+01
  2769  -0.11038106E+02   0.41697318E-03  -0.11259724E-02   0.11545987E+01  -0.31178176E+01
  2770  -0.11040265E+02   0.41665160E-03  -0.11257240E-02   0.11541249E+01  -0.31182555E+01
  2771  -0.11042423E+02   0.41633018E-03  -0.11254757E-02   0.11536509E+01  -0.31186932E+01
  2772  -0.11044582E+02   0.41600891E-03  -0.11252277E-02   0.11531767E+01  -0.31191312E+01
  2773  -0.11046740E+02   0.41568780E-03  -0.11249799E-02   0.11527023E+01  -0.31195693E+01
  2774  -0.11048899E+02   0.41536684E-03  -0.11247323E-02   0.11522276E+01  -0.31200074E+01
  2775  -0.11051057E+02   0.41504603E-03  -0.11244849E-02   0.11517527E+01  -0.31204456E+01
  2776  -0.11053216E+02   0.41472537E-03  -0.11242378E-02   0.11512776E+01  -0.31208841E+01
  2777  -0.11055374E+02   0.41440486E-03  -0.11239908E-02   0.11508023E+01  -0.31213225E+01
  2778  -0.11057532E+02   0.41408451E-03  -0.11237441E-02   0.11503268E+01  -0.31217611E+01
  2779  -0.11059690E+02   0.41376430E-03  -0.11234976E-02   0.11498510E+01  -0.31221998E+01
  2780  -0.11061849E+02   0.41344425E-03  -0.11232513E-02   0.11493750E+01  -0.31226386E+01
  2781  -0.11064007E+02   0.41312435E-03  -0.11230052E-02   0.11488988E+01  -0.31230775E+01
  2782  -0.11066165E+02   0.41280461E-03  -0.11227594E-02   0.11484224E+01  -0.31235167E+01
  2783  -0.11068322E+02   0.41248501E-03  -0.11225137E-02   0.11479458E+01  -0.31239556E+01
  2784  -0.11070480E+02   0.41216557E-03  -0.11222683E-02   0.11474689E+01  -0.31243949E+01
  2785  -0.11072638E+02   0.41184628E-03  -0.11220230E-02   0.11469919E+01  -0.31248341E+01
  2786  -0.11074796E+02   0.41152714E-03  -0.11217780E-02   0.11465146E+01  -0.31252735E+01
  2787  -0.11076953E+02   0.41120815E-03  -0.11215332E-02   0.11460371E+01  -0.31257130E+01
  2788  -0.11079111E+02   0.41088931E-03  -0.11212886E-02   0.11455594E+01  -0.31261526E+01
  2789  -0.11081269E+02   0.41057062E-03  -0.11210443E-02   0.11450815E+01  -0.31265926E+01
  2790  -0.11083426E+02   0.41025209E-03  -0.11208001E-02   0.11446033E+01  -0.31270323E+01
  2791  -0.11085583E+02   0.40993371E-03  -0.11205562E-02   0.11441250E+01  -0.31274724E+01
  2792  -0.11087741E+02   0.40961547E-03  -0.11203124E-02   0.11436464E+01  -0.31279122E+01
  2793  -0.11089898E+02   0.40929739E-03  -0.11200689E-02   0.11431676E+01  -0.31283524E+01
  2794  -0.11092055E+02   0.40897946E-03  -0.11198256E-02   0.11426886E+01  -0.31287927E+01
  2795  -0.11094212E+02   0.40866168E-03  -0.11195825E-02   0.11422094E+01  -0.31292331E+01
  2796  -0.11096369E+02   0.40834405E-03  -0.11193396E-02   0.11417300E+01  -0.31296735E+01
  2797  -0.11098526E+02   0.40802657E-03  -0.11190969E-02   0.11412503E+01  -0.31301140E+01
  2798  -0.11100683E+02   0.40770924E-03  -0.11188544E-02   0.11407705E+01  -0.31305546E+01
  2799  -0.11102840E+02   0.40739206E-03  -0.11186122E-02   0.11402904E+01  -0.31309955E+01
  2800  -0.11104997E+02   0.40707504E-03  -0.11183701E-02   0.11398101E+01  -0.31314363E+01
  2801  -0.11107154E+02   0.40675816E-03  -0.11181283E-02   0.11393296E+01  -0.31318774E+01
  2802  -0.11109311E+02   0.40644143E-03  -0.11178867E-02   0.11388489E+01  -0.31323185E+01
  2803  -0.11111467E+02   0.40612486E-03  -0.11176453E-02   0.11383680E+01  -0.31327598E+01
  2804  -0.11113624E+02   0.40580843E-03  -0.11174041E-02   0.11378868E+01  -0.31332011E+01
  2805  -0.11115780E+02   0.40549216E-03  -0.11171631E-02   0.11374055E+01  -0.31336425E+01
  2806  -0.11117937E+02   0.40517603E-03  -0.11169223E-02   0.11369239E+01  -0.31340840E+01
  2807  -0.11120093E+02   0.40486005E-03  -0.11166817E-02   0.11364422E+01  -0.31345255E+01
  2808  -0.11122250E+02   0.40454423E-03  -0.11164414E-02   0.11359602E+01  -0.31349675E+01
  2809  -0.11124406E+02   0.40422855E-03  -0.11162012E-02   0.11354780E+01  -0.31354092E+01
  2810  -0.11126562E+02   0.40391303E-03  -0.11159613E-02   0.11349956E+01  -0.31358513E+01
  2811  -0.11128718E+02   0.40359765E-03  -0.11157215E-02   0.11345130E+01  -0.31362931E+01
  2812  -0.11130874E+02   0.40328242E-03  -0.11154820E-02   0.11340302E+01  -0.31367354E+01
  2813  -0.11133030E+02   0.40296734E-03  -0.11152427E-02   0.11335471E+01  -0.31371777E+01
  2814  -0.11135186E+02   0.40265242E-03  -0.11150036E-02   0.11330639E+01  -0.31376201E+01
  2815  -0.11137342E+02   0.40233764E-03  -0.11147647E-02   0.11325805E+01  -0.31380626E+01
  2816  -0.11139498E+02   0.40202301E-03  -0.11145260E-02   0.11320968E+01  -0.31385052E+01
  2817  -0.11141654E+02   0.40170853E-03  -0.11142875E-02   0.11316129E+01  -0.31389479E+01
  2818  -0.11143810E+02   0.40139420E-03  -0.11140492E-02   0.11311289E+01  -0.31393906E+01
  2819  -0.11145966E+02   0.40108002E-03  -0.11138111E-02   0.11306446E+01  -0.31398335E+01
  2820  -0.11148121E+02   0.40076598E-03  -0.11135733E-02   0.11301601E+01  -0.31402767E+01
  2821  -0.11150277E+02   0.40045210E-03  -0.11133356E-02   0.11296754E+01  -0.31407197E+01
  2822  -0.11152432E+02   0.40013836E-03  -0.11130981E-02   0.11291905E+01  -0.31411628E+01
  2823  -0.11154588E+02   0.39982478E-03  -0.11128609E-02   0.11287054E+01  -0.31416063E+01
  2824  -0.11156743E+02   0.39951134E-03  -0.11126239E-02   0.11282200E+01  -0.31420499E+01
  2825  -0.11158899E+02   0.39919805E-03  -0.11123870E-02   0.11277345E+01  -0.31424933E+01
  2826  -0.11161054E+02   0.39888491E-03  -0.11121504E-02   0.11272488E+01  -0.31429370E+01
  2827  -0.11163209E+02   0.39857192E-03  -0.11119140E-02   0.11267628E+01  -0.31433809E+01
  2828  -0.11165364E+02   0.39825908E-03  -0.11116778E-02   0.11262767E+01  -0.31438248E+01
  2829  -0.11167519E+02   0.39794638E-03  -0.11114417E-02   0.11257903E+01  -0.31442686E+01
  2830  -0.11169675E+02   0.39763384E-03  -0.11112059E-02   0.11253038E+01  -0.31447127E+01
  2831  -0.11171830E+02   0.39732144E-03  -0.11109703E-02   0.11248170E+01  -0.31451569E+01
  2832  -0.11173985E+02   0.39700919E-03  -0.11107349E-02   0.11243300E+01  -0.31456012E+01
  2833  -0.11176139E+02   0.39669709E-03  -0.11104997E-02   0.11238429E+01  -0.31460457E+01
  2834  -0.11178294E+02   0.39638514E-03  -0.11102648E-02   0.11233555E+01  -0.31464904E+01
  2835  -0.11180449E+02   0.39607333E-03  -0.11100300E-02   0.11228679E+01  -0.31469350E+01
  2836  -0.11182604E+02   0.39576167E-03  -0.11097954E-02   0.11223801E+01  -0.31473798E+01
  2837  -0.11184759E+02   0.39545016E-03  -0.11095610E-02   0.11218921E+01  -0.31478246E+01
  2838  -0.11186913E+02   0.39513880E-03  -0.11093269E-02   0.11214039E+01  -0.31482697E+01
  2839  -0.11189068E+02   0.39482759E-03  -0.11090929E-02   0.11209155E+01  -0.31487147E+01
  2840  -0.11191222E+02   0.39451652E-03  -0.11088591E-02   0.11204269E+01  -0.31491598E+01
  2841  -0.11193377E+02   0.39420560E-03  -0.11086256E-02   0.11199381E+01  -0.31496053E+01
  2842  -0.11195531E+02   0.39389483E-03  -0.11083922E-02   0.11194491E+01  -0.31500506E+01
  2843  -0.11197686E+02   0.39358421E-03  -0.11081590E-02   0.11189599E+01  -0.31504960E+01
  2844  -0.11199840E+02   0.39327373E-03  -0.11079261E-02   0.11184705E+01  -0.31509418E+01
  2845  -0.11201994E+02   0.39296340E-03  -0.11076933E-02   0.11179809E+01  -0.31513874E+01
  2846  -0.11204148E+02   0.39265322E-03  -0.11074608E-02   0.11174911E+01  -0.31518334E+01
  2847  -0.11206302E+02   0.39234318E-03  -0.11072285E-02   0.11170010E+01  -0.31522795E+01
  2848  -0.11208457E+02   0.39203330E-03  -0.11069963E-02   0.11165108E+01  -0.31527255E+01
  2849  -0.11210611E+02   0.39172356E-03  -0.11067644E-02   0.11160204E+01  -0.31531718E+01
  2850  -0.11212765E+02   0.39141396E-03  -0.11065326E-02   0.11155298E+01  -0.31536179E+01
  2851  -0.11214919E+02   0.39110452E-03  -0.11063011E-02   0.11150390E+01  -0.31540644E+01
  2852  -0.11217072E+02   0.39079522E-03  -0.11060698E-02   0.11145480E+01  -0.31545111E+01
  2853  -0.11219226E+02   0.39048606E-03  -0.11058386E-02   0.11140567E+01  -0.31549575E+01
  2854  -0.11221380E+02   0.39017706E-03  -0.11056077E-02   0.11135653E+01  -0.31554044E+01
  2855  -0.11223534E+02   0.38986820E-03  -0.11053769E-02   0.11130737E+01  -0.31558510E+01
  2856  -0.11225687E+02   0.38955948E-03  -0.11051464E-02   0.11125819E+01  -0.31562981E+01
  2857  -0.11227841E+02   0.38925092E-03  -0.11049161E-02   0.11120899E+01  -0.31567453E+01
  2858  -0.11229995E+02   0.38894250E-03  -0.11046859E-02   0.11115977E+01  -0.31571923E+01
  2859  -0.11232148E+02   0.38863422E-03  -0.11044560E-02   0.11111052E+01  -0.31576397E+01
  2860  -0.11234302E+02   0.38832609E-03  -0.11042263E-02   0.11106126E+01  -0.31580872E+01
  2861  -0.11236455E+02   0.38801811E-03  -0.11039967E-02   0.11101198E+01  -0.31585346E+01
  2862  -0.11238609E+02   0.38771028E-03  -0.11037674E-02   0.11096268E+01  -0.31589823E+01
  2863  -0.11240762E+02   0.38740259E-03  -0.11035383E-02   0.11091336E+01  -0.31594302E+01
  2864  -0.11242915E+02   0.38709504E-03  -0.11033093E-02   0.11086402E+01  -0.31598778E+01
  2865  -0.11245068E+02   0.38678765E-03  -0.11030806E-02   0.11081466E+01  -0.31603259E+01
  2866  -0.11247222E+02   0.38648040E-03  -0.11028521E-02   0.11076528E+01  -0.31607741E+01
  2867  -0.11249375E+02   0.38617329E-03  -0.11026237E-02   0.11071588E+01  -0.31612221E+01
  2868  -0.11251528E+02   0.38586633E-03  -0.11023956E-02   0.11066646E+01  -0.31616706E+01
  2869  -0.11253681E+02   0.38555952E-03  -0.11021676E-02   0.11061703E+01  -0.31621188E+01
  2870  -0.11255834E+02   0.38525285E-03  -0.11019399E-02   0.11056757E+01  -0.31625675E+01
  2871  -0.11257987E+02   0.38494632E-03  -0.11017123E-02   0.11051809E+01  -0.31630160E+01
  2872  -0.11260140E+02   0.38463995E-03  -0.11014850E-02   0.11046859E+01  -0.31634649E+01
  2873  -0.11262292E+02   0.38433371E-03  -0.11012578E-02   0.11041907E+01  -0.31639137E+01
  2874  -0.11264445E+02   0.38402763E-03  -0.11010309E-02   0.11036954E+01  -0.31643628E+01
  2875  -0.11266598E+02   0.38372169E-03  -0.11008041E-02   0.11031999E+01  -0.31648118E+01
  2876  -0.11268751E+02   0.38341589E-03  -0.11005776E-02   0.11027041E+01  -0.31652612E+01
  2877  -0.11270903E+02   0.38311024E-03  -0.11003512E-02   0.11022082E+01  -0.31657104E+01
  2878  -0.11273056E+02   0.38280473E-03  -0.11001250E-02   0.11017120E+01  -0.31661597E+01
  2879  -0.11275208E+02   0.38249937E-03  -0.10998991E-02   0.11012157E+01  -0.31666095E+01
  2880  -0.11277361E+02   0.38219416E-03  -0.10996733E-02   0.11007192E+01  -0.31670591E+01
  2881  -0.11279513E+02   0.38188908E-03  -0.10994477E-02   0.11002224E+01  -0.31675088E+01
  2882  -0.11281666E+02   0.38158416E-03  -0.10992223E-02   0.10997255E+01  -0.31679587E+01
  2883  -0.11283818E+02   0.38127938E-03  -0.10989971E-02   0.10992285E+01  -0.31684086E+01
  2884  -0.11285970E+02   0.38097474E-03  -0.10987721E-02   0.10987312E+01  -0.31688587E+01
  2885  -0.11288123E+02   0.38067025E-03  -0.10985473E-02   0.10982337E+01  -0.31693090E+01
  2886  -0.11290275E+02   0.38036590E-03  -0.10983227E-02   0.10977360E+01  -0.31697593E+01
  2887  -0.11292427E+02   0.38006170E-03  -0.10980983E-02   0.10972381E+01  -0.31702098E+01
  2888  -0.11294579E+02   0.37975764E-03  -0.10978741E-02   0.10967401E+01  -0.31706604E+01
  2889  -0.11296731E+02   0.37945372E-03  -0.10976501E-02   0.10962418E+01  -0.31711111E+01
  2890  -0.11298883E+02   0.37914995E-03  -0.10974263E-02   0.10957434E+01  -0.31715620E+01
  2891  -0.11301035E+02   0.37884633E-03  -0.10972027E-02   0.10952447E+01  -0.31720130E+01
  2892  -0.11303187E+02   0.37854285E-03  -0.10969792E-02   0.10947459E+01  -0.31724638E+01
  2893  -0.11305339E+02   0.37823951E-03  -0.10967560E-02   0.10942469E+01  -0.31729151E+01
  2894  -0.11307491E+02   0.37793631E-03  -0.10965329E-02   0.10937477E+01  -0.31733662E+01
  2895  -0.11309643E+02   0.37763326E-03  -0.10963101E-02   0.10932483E+01  -0.31738177E+01
  2896  -0.11311795E+02   0.37733036E-03  -0.10960874E-02   0.10927487E+01  -0.31742691E+01
  2897  -0.11313946E+02   0.37702760E-03  -0.10958650E-02   0.10922490E+01  -0.31747209E+01
  2898  -0.11316098E+02   0.37672498E-03  -0.10956427E-02   0.10917490E+01  -0.31751725E+01
  2899  -0.11318250E+02   0.37642250E-03  -0.10954206E-02   0.10912488E+01  -0.31756243E+01
  2900  -0.11320401E+02   0.37612017E-03  -0.10951987E-02   0.10907485E+01  -0.31760762E+01
  2901  -0.11322553E+02   0.37581799E-03  -0.10949770E-02   0.10902480E+01  -0.31765283E+01
  2902  -0.11324704E+02   0.37551594E-03  -0.10947555E-02   0.10897473E+01  -0.31769805E+01
  2903  -0.11326856E+02   0.37521404E-03  -0.10945342E-02   0.10892464E+01  -0.31774328E+01
  2904  -0.11329007E+02   0.37491229E-03  -0.10943131E-02   0.10887453E+01  -0.31778852E+01
  2905  -0.11331159E+02   0.37461067E-03  -0.10940922E-02   0.10882440E+01  -0.31783378E+01
  2906  -0.11333310E+02   0.37430920E-03  -0.10938715E-02   0.10877425E+01  -0.31787906E+01
  2907  -0.11335461E+02   0.37400787E-03  -0.10936509E-02   0.10872409E+01  -0.31792432E+01
  2908  -0.11337612E+02   0.37370669E-03  -0.10934306E-02   0.10867391E+01  -0.31796962E+01
  2909  -0.11339764E+02   0.37340565E-03  -0.10932104E-02   0.10862370E+01  -0.31801491E+01
  2910  -0.11341915E+02   0.37310475E-03  -0.10929904E-02   0.10857348E+01  -0.31806021E+01
  2911  -0.11344066E+02   0.37280400E-03  -0.10927707E-02   0.10852324E+01  -0.31810555E+01
  2912  -0.11346217E+02   0.37250338E-03  -0.10925511E-02   0.10847298E+01  -0.31815088E+01
  2913  -0.11348368E+02   0.37220292E-03  -0.10923317E-02   0.10842271E+01  -0.31819622E+01
  2914  -0.11350519E+02   0.37190259E-03  -0.10921125E-02   0.10837241E+01  -0.31824158E+01
  2915  -0.11352670E+02   0.37160240E-03  -0.10918935E-02   0.10832210E+01  -0.31828696E+01
  2916  -0.11354821E+02   0.37130236E-03  -0.10916746E-02   0.10827177E+01  -0.31833231E+01
  2917  -0.11356972E+02   0.37100246E-03  -0.10914560E-02   0.10822142E+01  -0.31837772E+01
  2918  -0.11359123E+02   0.37070271E-03  -0.10912376E-02   0.10817105E+01  -0.31842313E+01
  2919  -0.11361273E+02   0.37040309E-03  -0.10910193E-02   0.10812066E+01  -0.31846853E+01
  2920  -0.11363424E+02   0.37010362E-03  -0.10908012E-02   0.10807026E+01  -0.31851395E+01
  2921  -0.11365575E+02   0.36980429E-03  -0.10905834E-02   0.10801983E+01  -0.31855941E+01
  2922  -0.11367725E+02   0.36950511E-03  -0.10903657E-02   0.10796939E+01  -0.31860486E+01
  2923  -0.11369876E+02   0.36920606E-03  -0.10901482E-02   0.10791893E+01  -0.31865032E+01
  2924  -0.11372027E+02   0.36890716E-03  -0.10899309E-02   0.10786845E+01  -0.31869580E+01
  2925  -0.11374177E+02   0.36860840E-03  -0.10897137E-02   0.10781796E+01  -0.31874126E+01
  2926  -0.11376328E+02   0.36830978E-03  -0.10894968E-02   0.10776744E+01  -0.31878676E+01
  2927  -0.11378478E+02   0.36801130E-03  -0.10892801E-02   0.10771691E+01  -0.31883229E+01
  2928  -0.11380629E+02   0.36771297E-03  -0.10890635E-02   0.10766636E+01  -0.31887779E+01
  2929  -0.11382779E+02   0.36741478E-03  -0.10888472E-02   0.10761579E+01  -0.31892334E+01
  2930  -0.11384929E+02   0.36711672E-03  -0.10886310E-02   0.10756520E+01  -0.31896888E+01
  2931  -0.11387080E+02   0.36681881E-03  -0.10884150E-02   0.10751459E+01  -0.31901444E+01
  2932  -0.11389230E+02   0.36652105E-03  -0.10881992E-02   0.10746397E+01  -0.31906001E+01
  2933  -0.11391380E+02   0.36622342E-03  -0.10879836E-02   0.10741333E+01  -0.31910559E+01
  2934  -0.11393530E+02   0.36592593E-03  -0.10877681E-02   0.10736267E+01  -0.31915116E+01
  2935  -0.11395680E+02   0.36562859E-03  -0.10875529E-02   0.10731199E+01  -0.31919678E+01
  2936  -0.11397830E+02   0.36533139E-03  -0.10873378E-02   0.10726130E+01  -0.31924238E+01
  2937  -0.11399981E+02   0.36503433E-03  -0.10871230E-02   0.10721058E+01  -0.31928803E+01
  2938  -0.11402131E+02   0.36473741E-03  -0.10869083E-02   0.10715985E+01  -0.31933366E+01
  2939  -0.11404281E+02   0.36444063E-03  -0.10866938E-02   0.10710910E+01  -0.31937931E+01
  2940  -0.11406431E+02   0.36414399E-03  -0.10864795E-02   0.10705833E+01  -0.31942497E+01
  2941  -0.11408580E+02   0.36384749E-03  -0.10862653E-02   0.10700755E+01  -0.31947062E+01
  2942  -0.11410730E+02   0.36355114E-03  -0.10860514E-02   0.10695675E+01  -0.31951632E+01
  2943  -0.11412880E+02   0.36325492E-03  -0.10858377E-02   0.10690592E+01  -0.31956204E+01
  2944  -0.11415030E+02   0.36295885E-03  -0.10856241E-02   0.10685509E+01  -0.31960774E+01
  2945  -0.11417180E+02   0.36266292E-03  -0.10854107E-02   0.10680423E+01  -0.31965345E+01
  2946  -0.11419329E+02   0.36236712E-03  -0.10851975E-02   0.10675335E+01  -0.31969918E+01
  2947  -0.11421479E+02   0.36207147E-03  -0.10849845E-02   0.10670246E+01  -0.31974493E+01
  2948  -0.11423629E+02   0.36177596E-03  -0.10847717E-02   0.10665155E+01  -0.31979070E+01
  2949  -0.11425778E+02   0.36148059E-03  -0.10845590E-02   0.10660063E+01  -0.31983645E+01
  2950  -0.11427928E+02   0.36118536E-03  -0.10843466E-02   0.10654968E+01  -0.31988225E+01
  2951  -0.11430078E+02   0.36089027E-03  -0.10841343E-02   0.10649872E+01  -0.31992803E+01
  2952  -0.11432227E+02   0.36059532E-03  -0.10839222E-02   0.10644774E+01  -0.31997383E+01
  2953  -0.11434377E+02   0.36030051E-03  -0.10837103E-02   0.10639674E+01  -0.32001965E+01
  2954  -0.11436526E+02   0.36000584E-03  -0.10834986E-02   0.10634573E+01  -0.32006549E+01
  2955  -0.11438675E+02   0.35971131E-03  -0.10832870E-02   0.10629469E+01  -0.32011131E+01
  2956  -0.11440825E+02   0.35941693E-03  -0.10830757E-02   0.10624364E+01  -0.32015718E+01
  2957  -0.11442974E+02   0.35912268E-03  -0.10828645E-02   0.10619258E+01  -0.32020303E+01
  2958  -0.11445123E+02   0.35882857E-03  -0.10826535E-02   0.10614149E+01  -0.32024891E+01
  2959  -0.11447273E+02   0.35853460E-03  -0.10824427E-02   0.10609039E+01  -0.32029479E+01
  2960  -0.11449422E+02   0.35824077E-03  -0.10822321E-02   0.10603927E+01  -0.32034070E+01
  2961  -0.11451571E+02   0.35794708E-03  -0.10820217E-02   0.10598813E+01  -0.32038663E+01
  2962  -0.11453720E+02   0.35765353E-03  -0.10818114E-02   0.10593698E+01  -0.32043254E+01
  2963  -0.11455869E+02   0.35736012E-03  -0.10816013E-02   0.10588580E+01  -0.32047847E+01
  2964  -0.11458019E+02   0.35706685E-03  -0.10813914E-02   0.10583461E+01  -0.32052441E+01
  2965  -0.11460168E+02   0.35677372E-03  -0.10811817E-02   0.10578341E+01  -0.32057037E+01
  2966  -0.11462317E+02   0.35648073E-03  -0.10809722E-02   0.10573218E+01  -0.32061635E+01
  2967  -0.11464466E+02   0.35618788E-03  -0.10807629E-02   0.10568094E+01  -0.32066235E+01
  2968  -0.11466615E+02   0.35589517E-03  -0.10805537E-02   0.10562969E+01  -0.32070834E+01
  2969  -0.11468764E+02   0.35560260E-03  -0.10803447E-02   0.10557841E+01  -0.32075434E+01
  2970  -0.11470912E+02   0.35531016E-03  -0.10801359E-02   0.10552712E+01  -0.32080036E+01
